Year,ZIP_Code,Causes_of_Death,Count,Location 
2006,92086,INJ,1,"(33.303666, -116.721385)"
2006,92086,PNF,1,"(33.303666, -116.721385)"
2006,92091,CAN,1,"(33.0277, -117.2074)"
2006,92091,STK,1,"(33.0277, -117.2074)"
2006,92091,OTH,1,"(33.0277, -117.2074)"
2006,92106,LIV,1,"(32.72725, -117.226829)"
2006,92108,DIA,1,"(32.778327, -117.133525)"
2006,92109,HOM,1,"(32.796923, -117.240534)"
2006,92110,HOM,1,"(32.763476, -117.202847)"
2006,92111,HOM,1,"(32.797185, -117.17081)"
2006,92112,STK,1,"(32.7246, -117.1648)"
2006,92112,CLD,1,"(32.7246, -117.1648)"
2006,92112,HOM,1,"(32.7246, -117.1648)"
2006,92112,OTH,1,"(32.7246, -117.1648)"
2006,92116,HOM,1,"(32.762446, -117.124166)"
2006,92118,DIA,1,"(32.68069, -117.169823)"
2006,92118,LIV,1,"(32.68069, -117.169823)"
2006,92119,LIV,1,"(32.803587, -117.026065)"
2006,92119,HOM,1,"(32.803587, -117.026065)"
2006,92120,LIV,1,"(32.79581, -117.070708)"
2006,92120,SUI,1,"(32.79581, -117.070708)"
2006,92121,CLD,1,"(32.891894, -117.203503)"
2006,92121,INJ,1,"(32.891894, -117.203503)"
2006,92124,HOM,1,"(32.820113, -117.098613)"
2006,92126,LIV,1,"(32.916136, -117.140227)"
2006,92126,HOM,1,"(32.916136, -117.140227)"
2006,92127,LIV,1,"(33.027854, -117.085596)"
2006,92127,SUI,1,"(33.027854, -117.085596)"
2006,92129,SUI,1,"(32.965185, -117.121308)"
2006,92130,DIA,1,"(32.955533, -117.225201)"
2006,92131,PNF,1,"(32.912343, -117.089758)"
2006,92131,LIV,1,"(32.912343, -117.089758)"
2006,92131,SUI,1,"(32.912343, -117.089758)"
2006,92173,HOM,1,"(32.562567, -117.042976)"
2006,92203,DIA,1,"(33.742778, -116.288333)"
2006,92210,PNF,1,"(33.716334, -116.338129)"
2006,92210,ALZ,1,"(33.716334, -116.338129)"
2006,92220,ALZ,1,"(33.92816, -116.889928)"
2006,92225,SUI,1,"(33.605715, -114.597131)"
2006,92227,HOM,1,"(32.979181, -115.529613)"
2006,92230,STK,1,"(33.908583, -116.773948)"
2006,92230,SUI,1,"(33.908583, -116.773948)"
2006,92231,HOM,1,"(32.683227, -115.502815)"
2006,92233,CLD,1,"(33.166956, -115.511402)"
2006,92233,DIA,1,"(33.166956, -115.511402)"
2006,92233,OTH,1,"(33.166956, -115.511402)"
2006,92241,LIV,1,"(33.961111, -116.500833)"
2006,92242,STK,1,"(34.149142, -114.33928)"
2006,92242,DIA,1,"(34.149142, -114.33928)"
2006,92242,ALZ,1,"(34.149142, -114.33928)"
2006,92249,CLD,1,"(32.698918, -115.428281)"
2006,92249,LIV,1,"(32.698918, -115.428281)"
2006,92249,HOM,1,"(32.698918, -115.428281)"
2006,92250,CLD,1,"(32.810387, -115.377456)"
2006,92250,SUI,1,"(32.810387, -115.377456)"
2006,92252,ALZ,1,"(34.150163, -116.303763)"
2006,92252,SUI,1,"(34.150163, -116.303763)"
2006,92253,PNF,1,"(33.668474, -116.308081)"
2006,92253,LIV,1,"(33.668474, -116.308081)"
2006,92254,HTD,1,"(33.571667, -116.076389)"
2006,92254,STK,1,"(33.571667, -116.076389)"
2006,92254,CLD,1,"(33.571667, -116.076389)"
2006,92254,HOM,1,"(33.571667, -116.076389)"
2006,92256,INJ,1,"(34.060646, -116.565641)"
2006,92256,LIV,1,"(34.060646, -116.565641)"
2006,92257,DIA,1,"(33.378373, -115.696455)"
2006,92257,LIV,1,"(33.378373, -115.696455)"
2006,92257,SUI,1,"(33.378373, -115.696455)"
2006,92258,STK,1,"(33.900278, -116.527222)"
2006,92258,PNF,1,"(33.900278, -116.527222)"
2006,92258,LIV,1,"(33.900278, -116.527222)"
2006,92259,CAN,1,"(32.738611, -115.993333)"
2006,92259,CLD,1,"(32.738611, -115.993333)"
2006,92259,DIA,1,"(32.738611, -115.993333)"
2006,92259,ALZ,1,"(32.738611, -115.993333)"
2006,92260,HOM,1,"(33.730842, -116.366442)"
2006,92262,HOM,1,"(33.841406, -116.53466)"
2006,92263,HTD,1,"(33.8266, -116.5438)"
2006,92263,CAN,1,"(33.8266, -116.5438)"
2006,92263,STK,1,"(33.8266, -116.5438)"
2006,92263,ALZ,1,"(33.8266, -116.5438)"
2006,92263,LIV,1,"(33.8266, -116.5438)"
2006,92266,HTD,1,"(33.432778, -114.731389)"
2006,92266,CLD,1,"(33.432778, -114.731389)"
2006,92266,INJ,1,"(33.432778, -114.731389)"
2006,92268,CLD,1,"(34.156667, -116.495278)"
2006,92273,CAN,1,"(32.793056, -115.690278)"
2006,92273,PNF,1,"(32.793056, -115.690278)"
2006,92273,LIV,1,"(32.793056, -115.690278)"
2006,92274,HOM,1,"(33.543418, -116.11584)"
2006,92275,STK,1,"(33.298611, -115.955278)"
2006,92275,CLD,1,"(33.298611, -115.955278)"
2006,92275,INJ,1,"(33.298611, -115.955278)"
2006,92275,DIA,1,"(33.298611, -115.955278)"
2006,92275,LIV,1,"(33.298611, -115.955278)"
2006,92276,INJ,1,"(33.808158, -116.371305)"
2006,92277,ALZ,1,"(34.145509, -116.060133)"
2006,92277,SUI,1,"(34.145509, -116.060133)"
2006,92278,CAN,1,"(34.237969, -116.06041)"
2006,92281,STK,1,"(33.041058, -115.630723)"
2006,92281,DIA,1,"(33.041058, -115.630723)"
2006,92281,SUI,1,"(33.041058, -115.630723)"
2006,92282,HTD,1,"(33.927591, -116.693154)"
2006,92282,CAN,1,"(33.927591, -116.693154)"
2006,92282,CLD,1,"(33.927591, -116.693154)"
2006,92282,PNF,1,"(33.927591, -116.693154)"
2006,92282,SUI,1,"(33.927591, -116.693154)"
2006,92283,CLD,1,"(32.832922, -114.636634)"
2006,92283,DIA,1,"(32.832922, -114.636634)"
2006,92283,ALZ,1,"(32.832922, -114.636634)"
2006,92283,SUI,1,"(32.832922, -114.636634)"
2006,92284,HOM,1,"(34.155936, -116.431313)"
2006,92285,INJ,1,"(34.403056, -116.591667)"
2006,92285,DIA,1,"(34.403056, -116.591667)"
2006,92285,ALZ,1,"(34.403056, -116.591667)"
2006,92285,LIV,1,"(34.403056, -116.591667)"
2006,92301,ALZ,1,"(34.584128, -117.424189)"
2006,92301,LIV,1,"(34.584128, -117.424189)"
2006,92309,CAN,1,"(35.360573, -116.063754)"
2006,92309,CLD,1,"(35.360573, -116.063754)"
2006,92309,INJ,1,"(35.360573, -116.063754)"
2006,92309,PNF,1,"(35.360573, -116.063754)"
2006,92309,OTH,1,"(35.360573, -116.063754)"
2006,92313,INJ,1,"(34.033889, -117.312778)"
2006,92313,DIA,1,"(34.033889, -117.312778)"
2006,92313,HOM,1,"(34.033889, -117.312778)"
2006,92314,LIV,1,"(34.242233, -116.920412)"
2006,92314,HOM,1,"(34.242233, -116.920412)"
2006,92315,LIV,1,"(34.243889, -116.910556)"
2006,92315,HOM,1,"(34.243889, -116.910556)"
2006,92317,STK,1,"(34.246111, -117.208889)"
2006,92317,SUI,1,"(34.246111, -117.208889)"
2006,92317,OTH,1,"(34.246111, -117.208889)"
2006,92320,ALZ,1,"(33.994586, -117.04304)"
2006,92320,LIV,1,"(33.994586, -117.04304)"
2006,92322,HTD,1,"(34.25, -117.325)"
2006,92322,LIV,1,"(34.25, -117.325)"
